invoice_id,buyer_id,quantity,total_price,transaction_created_at
52960,15153,15,977300.0,2019-03-19 18:04:28
5640667,65118,12,2079500.0,2020-09-15 14:48:04
391378,41334,12,446700.0,2019-07-01 12:22:01
5635964,222961,2,483600.0,2020-09-15 12:13:11
4380263,163606,10,513900.0,2020-07-20 20:23:57
2925220,135394,23,706100.0,2020-04-06 10:26:51
4182022,103519,10,426500.0,2020-07-11 14:06:16
2283129,172953,2,228000.0,2020-02-08 11:16:34
5319445,176587,1,228000.0,2020-09-01 09:20:28
121221,6332,5,218750.0,2019-04-15 10:32:43
1576914,73736,14,3051903.0,2019-12-03 17:12:13
103226,61072,3,826000.0,2019-04-10 06:02:49
4843167,232671,14,203178.0,2020-08-10 18:06:30
2230236,226384,1,70000.0,2020-02-03 22:34:43
4125620,122683,13,893200.0,2020-07-09 07:08:47
2699356,3175,13,604200.0,2020-03-13 18:10:38
4477157,78176,1,33500.0,2020-07-24 18:13:26
2015890,115175,4,942000.0,2020-01-14 14:09:18
3146472,236765,6,450950.0,2020-04-29 18:22:21
2927296,122042,3,736500.0,2020-04-06 12:46:35
6356881,1234381,8,281748.0,2020-10-12 08:22:50
6449834,88127,2,155000.0,2020-10-15 09:39:58
1719809,55655,18,1254900.0,2019-12-16 07:25:01
6266717,128672,10,1230300.0,2020-10-08 13:08:00
4181056,1095950,14,211350.0,2020-07-11 13:23:58
6793231,63329,32,1664050.0,2020-10-28 06:53:25
2663945,220438,28,2088504.0,2020-03-10 13:53:32
6195929,239960,12,1071000.0,2020-10-06 09:03:12
7272044,35247,1,44200.0,2020-11-14 20:12:56
6651980,121351,7,613600.0,2020-10-22 16:04:46
2915292,194668,8,1570000.0,2020-04-05 07:59:22
5195097,14539,15,3661500.0,2020-08-26 11:37:12
4349206,154906,6,435200.0,2020-07-19 10:57:55
3248324,39847,8,337500.0,2020-05-10 19:01:21
3644658,31932,3,1727500.0,2020-06-12 20:51:12
3172915,3743,28,7951800.0,2020-05-02 15:03:34
6907784,1123416,3,4010000.0,2020-11-01 12:40:56
1229727,130805,2,373000.0,2019-10-28 10:36:22
4585613,3930,23,655500.0,2020-07-29 15:18:10
5219167,95885,2,321500.0,2020-08-27 12:03:12
6107639,215853,8,678700.0,2020-10-02 16:21:07
5454374,80060,11,1813850.0,2020-09-07 11:51:24
5921123,231833,17,558150.0,2020-09-26 07:54:51
1819558,3841,16,1550250.0,2019-12-25 09:03:27
3712899,61703,17,1303500.0,2020-06-17 10:35:58
1746690,175958,5,299500.0,2019-12-18 12:05:24
3607237,236006,4,1276500.0,2020-06-10 13:36:16
4269354,117001,6,1474000.0,2020-07-15 16:15:29
3260846,149838,13,1042600.0,2020-05-11 18:38:23
2656891,106652,14,2996100.0,2020-03-09 21:59:18
2692009,230560,5,888000.0,2020-03-13 08:38:07
51180,28480,3,220000.0,2019-03-18 16:23:31
6480445,63449,23,6913900.0,2020-10-16 10:05:37
122340,54417,14,2548000.0,2019-04-15 13:01:51
4926187,249198,3,540000.0,2020-08-14 09:29:13
3809564,248627,11,1053900.0,2020-06-22 21:07:07
6135780,42170,12,2016500.0,2020-10-03 16:25:08
1399494,102562,16,1223450.0,2019-11-16 14:09:15
5750417,126743,2,303000.0,2020-09-19 20:32:21
2379070,120968,8,1224000.0,2020-02-16 14:34:42
1626484,202926,7,2679250.0,2019-12-08 16:07:19
5389947,77417,2,85850.0,2020-09-04 08:33:25
3707766,52830,8,634500.0,2020-06-17 07:23:23
4994304,53754,18,4285075.0,2020-08-17 14:51:02
4413769,30557,18,1686800.0,2020-07-22 09:57:28
3606885,54267,3,415400.0,2020-06-10 13:16:20
3375190,1090740,7,1062450.0,2020-05-21 07:56:32
4589194,97342,8,2571000.0,2020-07-29 17:38:53
6659940,90557,11,697350.0,2020-10-23 06:06:20
3980824,243874,13,313605.0,2020-07-01 20:04:22
6282758,138425,12,301800.0,2020-10-09 06:47:27
775930,54664,6,918750.0,2019-08-25 10:38:24
7177614,105057,6,244700.0,2020-11-11 13:26:56
5976259,77780,3,888000.0,2020-09-28 13:00:58
145928,32177,19,1210000.0,2019-04-22 16:37:27
4235451,88481,10,3396000.0,2020-07-14 10:41:27
2719752,87176,14,3500000.0,2020-03-16 07:18:59
2473873,32944,12,1247850.0,2020-02-22 15:36:34
3387536,125185,16,2015000.0,2020-05-22 08:37:31
1210188,63862,14,352750.0,2019-10-26 08:57:08
3468929,243444,7,164240.0,2020-05-31 13:52:01
1297978,62605,11,1229900.0,2019-11-05 07:32:29
3813365,244895,98,2540900.0,2020-06-23 08:31:48
6349543,1386133,29,850100.0,2020-10-11 20:22:02
917450,89369,11,440700.0,2019-09-14 17:28:11
6539688,191943,27,2612250.0,2020-10-18 23:43:18
4016063,269205,5,82900.0,2020-07-03 13:32:03
5294296,1253295,35,4885000.0,2020-08-31 09:11:39
1425026,202893,23,771150.0,2019-11-19 10:33:58
7305240,72724,1,53250.0,2020-11-16 11:37:52
7027556,1123637,1,80000.0,2020-11-05 18:48:13
6829193,78140,4,502850.0,2020-10-29 09:50:08
2591821,66182,23,2556000.0,2020-03-03 14:24:07
3585727,76719,3,583250.0,2020-06-09 09:08:01
4491183,125289,22,8967000.0,2020-07-25 11:37:37
6939788,93650,4,1051000.0,2020-11-02 16:32:50
49798,8276,8,4014800.0,2019-03-17 21:08:41
4203339,1107894,8,224400.0,2020-07-13 06:50:06
1394474,172824,19,1190300.0,2019-11-16 08:02:04
5263571,1125304,5,385000.0,2020-08-29 11:26:19
566043,99460,33,1967950.0,2019-07-27 10:59:26
2587646,112031,1,512500.0,2020-03-03 09:19:11
746354,18587,2,345500.0,2019-08-21 08:58:29
6624639,15800,11,900100.0,2020-10-21 17:19:09
3878808,37012,49,5898200.0,2020-06-26 11:55:03
1657121,208603,3,49950.0,2019-12-11 13:03:33
51787,37591,29,2081750.0,2019-03-19 08:56:26
5293027,266403,19,804700.0,2020-08-31 08:38:05
5254722,1128412,22,743200.0,2020-08-29 05:35:43
1124224,6956,2,22500.0,2019-10-14 13:43:11
3638579,46550,3,314700.0,2020-06-12 13:32:31
5983347,143661,4,228300.0,2020-09-28 16:31:00
1380133,135285,7,261050.0,2019-11-14 14:22:18
795242,79647,19,411600.0,2019-08-28 07:16:26
3451885,224515,2,29550.0,2020-05-29 16:25:45
1933879,120700,5,212500.0,2020-01-06 11:19:35
1597733,3659,8,945500.0,2019-12-05 16:03:04
958717,24498,17,2157000.0,2019-09-21 07:21:55
877838,61779,10,848950.0,2019-09-08 09:11:34
338883,90407,6,6835000.0,2019-06-19 10:19:39
2329727,26345,5,301400.0,2020-02-12 09:25:18
3827872,326709,6,859250.0,2020-06-23 18:35:38
3067846,85448,4,630750.0,2020-04-21 09:02:48
4936581,114214,9,3746500.0,2020-08-14 15:23:36
1984884,105426,11,1645000.0,2020-01-11 11:25:37
2806128,108173,18,1262700.0,2020-03-24 12:12:04
5720163,257356,8,161890.0,2020-09-18 15:22:59
563573,126174,1,108000.0,2019-07-27 07:16:36
1373468,103763,9,682000.0,2019-11-13 20:26:27
6184,1083,8,1719900.0,2018-11-12 23:48:59
2414151,185736,3,52065.0,2020-02-19 10:00:38
3043170,152164,7,10277500.0,2020-04-18 12:55:39
4287784,82249,7,649000.0,2020-07-16 12:30:56
5184779,4500,4,345700.0,2020-08-25 23:28:37
625606,124431,11,1006300.0,2019-08-05 06:38:16
3961907,45082,6,689500.0,2020-07-01 07:22:01
7166915,1115918,5,73600.0,2020-11-11 09:03:34
4862161,121332,10,7260000.0,2020-08-11 14:05:24
191235,62890,18,1602100.0,2019-05-05 13:44:25
7049913,235398,9,2678800.0,2020-11-06 15:07:10
6607909,1110666,5,73600.0,2020-10-21 09:34:05
229060,66774,7,935750.0,2019-05-16 12:06:33
2305972,61656,6,962850.0,2020-02-10 11:40:36
1887173,64814,10,7063000.0,2019-12-31 22:42:55
6983110,28117,1,441000.0,2020-11-04 09:56:19
4619641,1160388,9,1673500.0,2020-07-31 06:30:51
6251570,154535,6,354000.0,2020-10-08 06:13:21
1155664,179212,11,2379000.0,2019-10-18 16:43:13
3484619,38804,5,485000.0,2020-06-02 06:01:27
115163,10610,13,1044400.0,2019-04-13 08:55:18
426390,107522,9,456518.0,2019-07-07 07:15:41
4407166,30551,16,524100.0,2020-07-22 05:32:18
700072,91382,4,473300.0,2019-08-15 08:06:34
1412055,444,18,2806400.0,2019-11-18 08:32:40
768067,62308,4,330045.0,2019-08-24 07:50:43
4604606,603,8,1659000.0,2020-07-30 11:10:31
1358929,12277,17,314950.0,2019-11-12 11:08:41
7294108,43699,9,389700.0,2020-11-16 07:40:48
6580942,1119210,5,73600.0,2020-10-20 10:30:53
5258353,75043,3,342700.0,2020-08-29 08:40:02
6576713,1121733,5,73600.0,2020-10-20 08:55:39
1359483,84887,1,79000.0,2019-11-12 11:54:23
1325633,151711,21,2784900.0,2019-11-08 10:25:39
103668,57887,2,213250.0,2019-04-10 08:14:06
2841524,192,7,2142000.0,2020-03-28 08:48:54
6483592,96281,10,1276000.0,2020-10-16 11:20:23
4680168,231449,8,325000.0,2020-08-03 13:19:42
2802946,56602,10,929000.0,2020-03-24 08:44:13
3423953,56295,12,1045000.0,2020-05-27 12:12:54
2644978,108154,38,6722940.0,2020-03-08 21:56:25
678425,34882,7,2023150.0,2019-08-12 12:02:24
817028,2629,14,526300.0,2019-08-30 21:26:19
4871101,1199335,4,409000.0,2020-08-12 02:32:40
6788012,1602565,6,318500.0,2020-10-27 19:37:42
4431067,183613,1,195000.0,2020-07-22 22:06:29
3372648,142608,14,7924500.0,2020-05-20 20:52:17
4148660,151365,12,948000.0,2020-07-10 07:42:00
6943082,22055,3,215500.0,2020-11-02 19:19:43
642891,13553,11,1370650.0,2019-08-07 08:59:24
1236431,6226,8,1309650.0,2019-10-28 15:38:41
1057993,162222,20,5996500.0,2019-10-05 06:05:35
7208042,102679,13,1013000.0,2020-11-12 14:11:13
6596277,46435,2,140000.0,2020-10-20 18:51:52
3475574,13120,11,2279000.0,2020-06-01 09:23:17
2217248,221557,3,64150.0,2020-02-02 21:00:50
1251066,117006,10,623100.0,2019-10-30 00:07:35
5416877,25338,25,11405700.0,2020-09-05 10:30:38
7323357,1109589,5,73600.0,2020-11-17 07:19:57
5005905,2361,10,188300.0,2020-08-18 08:53:11
5218615,197822,6,10242000.0,2020-08-27 11:46:25
727697,26463,27,1603100.0,2019-08-18 18:12:34
2940029,25346,4,591000.0,2020-04-07 16:59:46
4641978,262227,7,427400.0,2020-08-01 12:33:15
4843700,255733,17,1048165.0,2020-08-10 18:46:33
4434363,90796,28,7051800.0,2020-07-23 07:56:07
7105290,115128,15,722000.0,2020-11-09 08:39:04
4071988,1116768,5,190150.0,2020-07-06 14:05:20
3636191,222710,50,9352200.0,2020-06-12 11:10:40
5531482,120525,9,2055500.0,2020-09-10 15:22:48
6203993,1110163,4,124800.0,2020-10-06 12:17:04
4131778,18440,18,2847900.0,2020-07-09 10:23:42
3695697,17845,1,31950.0,2020-06-16 10:32:46
6604621,234240,19,1038600.0,2020-10-21 08:20:27
4774887,16540,7,2870600.0,2020-08-07 12:45:13
2634491,150151,1,1020000.0,2020-03-07 14:16:52
1359363,66350,3,500000.0,2019-11-12 11:43:19
1289284,185660,7,311250.0,2019-11-04 07:59:57
3981100,124194,6,1020000.0,2020-07-01 20:31:52
4329757,126917,12,4395500.0,2020-07-18 09:41:12
2598545,217008,1,22050.0,2020-03-04 09:12:01
905490,21980,6,3542600.0,2019-09-13 04:56:30
3132138,18370,106,6173000.0,2020-04-28 10:05:45
4718631,185104,10,3365000.0,2020-08-05 07:59:19
800968,79604,1,36000.0,2019-08-28 16:47:42
1017046,132327,10,1916600.0,2019-09-29 10:18:42
1665183,69400,23,610300.0,2019-12-12 06:51:30
7156369,1291112,5,496500.0,2020-11-10 19:07:14
4007684,230790,5,358750.0,2020-07-03 08:38:09
6085765,1103964,3,52100.0,2020-10-02 05:53:48
4840485,5048,9,615350.0,2020-08-10 15:43:48
607932,104227,9,1391000.0,2019-08-02 09:16:04
1610031,18548,4,1036250.0,2019-12-06 20:32:26
4708059,115511,5,688300.0,2020-08-04 15:17:59
6586170,84344,2,87750.0,2020-10-20 12:46:45
6029816,154249,2,304500.0,2020-09-30 09:18:25
2682815,13683,9,3305500.0,2020-03-12 09:56:23
1985441,76751,2,109800.0,2020-01-11 12:14:23
5016866,51655,15,1591450.0,2020-08-18 14:10:08
7272325,70787,7,4789500.0,2020-11-14 20:36:53
3634950,103491,2,279750.0,2020-06-12 10:22:26
3036827,12376,17,532700.0,2020-04-17 20:42:32
1730060,190514,19,12130000.0,2019-12-16 21:13:21
1120356,179756,6,668000.0,2019-10-14 08:17:20
7292534,110847,5,3538000.0,2020-11-16 06:50:04
123035,62308,3,143500.0,2019-04-15 14:47:29
1118158,146715,33,11776700.0,2019-10-13 18:54:28
3954884,106246,17,635440.0,2020-06-30 16:13:47
2109991,139265,14,1374500.0,2020-01-23 09:14:35
7022906,112096,1,158000.0,2020-11-05 15:34:06
904084,138646,10,1218400.0,2019-09-12 16:40:43
4850840,257289,10,148090.0,2020-08-11 08:30:00
1487989,75399,11,12407500.0,2019-11-25 14:07:35
6667429,28862,1,1016000.0,2020-10-23 10:01:26
1241744,165431,11,549000.0,2019-10-29 05:51:01
3665870,26285,10,868650.0,2020-06-14 13:56:39
3908689,121264,8,5940000.0,2020-06-28 07:48:02
6903757,44134,6,229000.0,2020-11-01 09:08:14
7230273,102691,9,305600.0,2020-11-13 10:36:21
2280008,50223,47,1210850.0,2020-02-08 08:10:46
2488422,223921,52,7343500.0,2020-02-24 06:08:48
5253239,1112433,12,1569050.0,2020-08-28 21:40:39
4609376,79252,9,529525.0,2020-07-30 13:35:58
6920071,256639,54,6015200.0,2020-11-02 07:51:37
6942767,10813,29,5471500.0,2020-11-02 18:59:08
4687455,1107149,4,66550.0,2020-08-03 18:04:04
1186181,129163,25,613250.0,2019-10-23 07:55:01
6273777,1597115,9,1165500.0,2020-10-08 16:33:07
1095785,112479,8,1010000.0,2019-10-10 10:32:55
5573511,19337,14,928700.0,2020-09-12 11:47:36
2983514,139236,1,22100.0,2020-04-12 14:02:53
460717,12142,11,503300.0,2019-07-12 09:24:13
1154511,172660,12,310900.0,2019-10-18 14:11:48
734529,131239,24,1599250.0,2019-08-19 14:47:04
6163499,13810,5,296600.0,2020-10-05 08:28:50
4479359,1132580,2,1190000.0,2020-07-24 21:01:46
4784812,1109640,4,70850.0,2020-08-07 20:29:58
3504701,245794,12,739350.0,2020-06-03 12:02:02
1193440,91541,24,986300.0,2019-10-24 01:51:43
104045,58620,6,111330.0,2019-04-10 09:21:05
4737841,1096437,4,70850.0,2020-08-05 20:05:42
6288080,1304648,17,428800.0,2020-10-09 09:16:13
2165156,115364,2,151000.0,2020-01-28 18:28:23
5055360,1130964,4,63900.0,2020-08-20 07:34:26
6399542,72649,8,735750.0,2020-10-13 13:20:23
2182672,43442,1,22000.0,2020-01-30 11:25:34
5765214,163603,6,1384500.0,2020-09-20 20:57:04
5280994,1115433,42,1105500.0,2020-08-30 12:01:28
5887092,5185,12,494000.0,2020-09-24 23:13:08
4226690,55651,2,44500.0,2020-07-13 22:17:16
2475152,231997,8,568500.0,2020-02-22 17:18:59
5457671,40435,5,1051000.0,2020-09-07 13:45:22
2266488,225624,2,26000.0,2020-02-07 05:35:09
1893810,218223,15,1960950.0,2020-01-02 08:19:33
6684324,101860,6,9272500.0,2020-10-23 19:16:23
4686284,127210,1,325000.0,2020-08-03 16:57:05
2363986,207589,27,13259500.0,2020-02-15 07:42:55
1990369,197737,8,10677000.0,2020-01-11 22:02:50
3336122,13398,20,4728300.0,2020-05-17 23:00:27
1136355,2352,29,1550650.0,2019-10-16 08:25:13
5756957,251150,4,540125.0,2020-09-20 10:41:35
2999317,25964,1,221000.0,2020-04-14 08:53:46
5508579,258160,13,754800.0,2020-09-09 16:00:10
5713851,1108901,8,697150.0,2020-09-18 11:55:19
615524,20499,1,223700.0,2019-08-03 09:08:55
4571781,69167,2,252500.0,2020-07-29 08:25:39
5933433,1115081,1,119500.0,2020-09-26 13:41:00
608998,89606,4,102400.0,2019-08-02 10:40:18
3167326,69400,14,478200.0,2020-05-02 07:54:02
5563249,254552,1,266000.0,2020-09-11 23:22:50
4886049,108637,8,823300.0,2020-08-12 14:16:25
1945833,110243,1,172000.0,2020-01-07 13:23:45
2077446,72606,45,2323050.0,2020-01-20 09:22:27
1566791,114650,7,447900.0,2019-12-02 18:55:10
3171636,3406,1,220000.0,2020-05-02 13:02:29
1116436,58552,21,1523200.0,2019-10-13 12:04:07
3980906,5162,2,96500.0,2020-07-01 20:11:52
1489184,71306,4,477700.0,2019-11-25 15:39:23
4353574,79992,16,460700.0,2020-07-19 16:18:04
4178005,252137,11,610550.0,2020-07-11 11:14:41
2597977,7532,13,2053750.0,2020-03-04 08:40:46
3313805,6329,18,2953500.0,2020-05-16 07:07:21
1395782,56148,28,1643700.0,2019-11-16 09:21:14
3197480,82235,30,6559000.0,2020-05-05 11:56:04
5207945,119527,1,474000.0,2020-08-26 22:53:22
2492622,155158,8,473700.0,2020-02-24 09:56:06
3236658,66357,4,2135000.0,2020-05-09 11:07:53
4572114,1097300,14,500100.0,2020-07-29 08:34:26
2859696,563,13,2801000.0,2020-03-30 10:08:46
2025862,39789,1,91500.0,2020-01-15 13:21:22
5895545,41656,9,758300.0,2020-09-25 09:52:21
1328367,9062,11,1310500.0,2019-11-08 15:19:00
4040844,245335,6,334350.0,2020-07-04 16:37:51
6694746,1359887,22,1054650.0,2020-10-24 09:22:53
6874272,72992,20,4121400.0,2020-10-30 20:39:08
2827181,24767,3,306550.0,2020-03-26 14:43:37
3846205,1099231,3,302315.0,2020-06-24 16:43:43
5987975,253704,1,107250.0,2020-09-28 20:04:15
3885397,116143,7,411500.0,2020-06-26 16:31:14
129311,60319,2,37000.0,2019-04-17 11:54:48
5829410,31147,3,895500.0,2020-09-23 07:31:44
4900486,83751,14,2046000.0,2020-08-13 08:37:58
7140132,1602370,17,611400.0,2020-11-10 10:16:16
5131461,176647,4,406000.0,2020-08-23 16:33:59
4108019,184715,6,488800.0,2020-07-08 09:28:47
1086047,49465,4,710000.0,2019-10-09 07:32:26
2190978,221261,22,2182000.0,2020-01-31 09:15:50
2155614,204249,5,130850.0,2020-01-27 22:18:27
499869,22320,6,466244.0,2019-07-17 21:41:57
4170753,117688,6,603800.0,2020-07-11 07:17:20
5728782,336,12,295000.0,2020-09-18 23:50:56
1941888,160316,3,411000.0,2020-01-07 08:25:11
3062721,87769,10,1665310.0,2020-04-20 15:11:16
4250059,88052,9,1017500.0,2020-07-14 21:13:36
5601923,58357,26,1048700.0,2020-09-14 08:50:01
3251240,174628,11,808300.0,2020-05-11 07:40:03
6699254,1043642,16,3150500.0,2020-10-24 11:15:02
683357,154749,13,228550.0,2019-08-13 07:36:32
5643391,111988,2,176000.0,2020-09-15 16:28:23
5462343,117907,21,1029700.0,2020-09-07 16:46:16
919234,69608,21,1079450.0,2019-09-15 08:57:27
6193080,108464,3,154000.0,2020-10-06 07:52:09
3024865,127919,5,862500.0,2020-04-16 15:16:32
4991937,185518,8,828100.0,2020-08-17 12:46:25
6857379,228045,11,1346000.0,2020-10-30 10:37:40
5281368,107081,9,1578000.0,2020-08-30 12:27:18
3390390,51340,6,1535100.0,2020-05-22 11:21:08
5350527,1111861,13,2803500.0,2020-09-02 12:50:34
2003550,168738,6,806300.0,2020-01-13 12:10:56
3739893,1116177,4,403500.0,2020-06-18 17:05:32
2226988,40435,17,1626900.0,2020-02-03 16:10:22
6978336,168502,6,311400.0,2020-11-04 08:08:24
3704163,226126,4,215400.0,2020-06-16 17:32:27
2197415,203558,1,22000.0,2020-01-31 19:11:05
561391,127441,2,369000.0,2019-07-26 16:05:17
3839655,202448,14,1756000.0,2020-06-24 11:42:50
2448206,185107,12,1206800.0,2020-02-20 17:52:36
6996962,8144,3,567000.0,2020-11-04 16:53:16
5557216,1063590,17,609450.0,2020-09-11 16:18:17
4307652,107383,5,386900.0,2020-07-17 10:34:56
5832198,113630,6,1015700.0,2020-09-23 08:50:48
2151334,190535,5,2545500.0,2020-01-27 13:53:03
6536670,236567,1,66500.0,2020-10-18 18:34:01
2813438,4774,21,2603600.0,2020-03-25 09:16:14
3658848,254873,5,162000.0,2020-06-13 19:14:29
4106514,4500,10,1626800.0,2020-07-08 08:48:54
4743251,107791,8,1150800.0,2020-08-06 08:14:29
1615034,172336,52,8841100.0,2019-12-07 10:58:38
6154881,156242,13,2156250.0,2020-10-04 19:01:01
3937263,99022,5,1226000.0,2020-06-30 05:03:15
421213,47179,32,6416610.0,2019-07-06 06:58:04
3309193,222179,1,404000.0,2020-05-15 15:27:08
2581370,73769,19,2098500.0,2020-03-02 15:03:25
1964184,123810,2,55400.0,2020-01-09 10:24:10
5918244,1267353,24,1402000.0,2020-09-26 05:16:07
1008842,11574,31,2861100.0,2019-09-28 07:29:18
4364163,167392,32,1242150.0,2020-07-20 09:42:53
3141229,157085,14,1026950.0,2020-04-29 09:56:03
4962,628,12,3944700.0,2018-11-05 02:55:11
1984617,38115,7,470000.0,2020-01-11 11:01:46
7176524,72260,6,1071550.0,2020-11-11 12:54:53
892195,53870,20,2309800.0,2019-09-11 06:45:57
2702122,82399,1,240000.0,2020-03-14 07:40:19
3743037,115626,5,410400.0,2020-06-18 23:01:03
719037,153900,21,94879000.0,2019-08-17 07:51:42
2273246,202716,22,1100900.0,2020-02-07 14:24:46
1146783,103945,8,1383000.0,2019-10-17 12:48:37
6223125,1481958,8,1105100.0,2020-10-07 08:13:41
561641,5621,4,303500.0,2019-07-26 16:39:30
6685752,71315,3,185950.0,2020-10-23 20:46:20
4090065,71766,3,2521000.0,2020-07-07 11:24:17
3430466,137642,9,1088000.0,2020-05-28 08:03:10
1830323,2530,62,5572950.0,2019-12-26 09:38:09
720977,82144,9,1232000.0,2019-08-17 11:46:22
4455388,67639,3,1116000.0,2020-07-23 21:43:52
953752,87207,3,620800.0,2019-09-20 10:23:48
2942266,68222,15,273200.0,2020-04-08 06:52:44
604957,143415,1,128000.0,2019-08-01 17:06:28
104943,9033,3,623000.0,2019-04-10 11:43:47
144485,11964,36,22889025.0,2019-04-22 11:44:34
4008623,116040,13,948800.0,2020-07-03 09:07:27
4464384,1095458,4,66550.0,2020-07-24 10:26:26
6467807,127708,1,158000.0,2020-10-15 19:28:01
2619789,142365,12,1495500.0,2020-03-06 09:13:40
1914353,176426,1,159000.0,2020-01-04 08:41:26
894910,169659,15,7690100.0,2019-09-11 11:29:22
2444187,39213,8,1068000.0,2020-02-20 15:14:03
1945321,124866,7,3708000.0,2020-01-07 12:34:31
3272165,159443,6,3183000.0,2020-05-12 16:58:40
4830209,34758,5,1004350.0,2020-08-10 10:04:11
887396,173793,14,1706000.0,2019-09-09 14:29:40
6074966,142290,4,60400.0,2020-10-01 15:32:46
6112648,137268,5,4720000.0,2020-10-02 20:00:32
3793102,46260,5,1577000.0,2020-06-22 08:28:30
6749865,74581,2,356000.0,2020-10-26 14:31:21
3439952,169875,1,52000.0,2020-05-28 15:45:56
1364453,102913,10,1404500.0,2019-11-13 00:08:25
3800197,3451,19,1459100.0,2020-06-22 12:15:09
1822019,206990,5,902000.0,2019-12-25 12:04:46
6761547,39054,1,36500.0,2020-10-27 06:17:42
253820,130388,9,607300.0,2019-05-22 08:23:27
806471,16094,20,323900.0,2019-08-29 12:34:30
2881069,50640,21,1608000.0,2020-04-01 11:09:54
4711071,239355,17,57398100.0,2020-08-04 17:14:57
533182,131112,1,38400.0,2019-07-22 17:36:08
6981105,58811,5,663750.0,2020-11-04 09:10:50
6264228,52496,7,984500.0,2020-10-08 11:52:08
1186582,40507,5,537500.0,2019-10-23 08:25:33
5434723,28478,2,1100000.0,2020-09-06 11:41:32
6559862,111551,6,1421500.0,2020-10-19 14:06:30
6009574,198529,6,1029500.0,2020-09-29 14:15:26
1127363,152360,10,603500.0,2019-10-15 03:03:14
1199019,2690,2,4100000.0,2019-10-24 15:14:00
6224203,3364,3,655000.0,2020-10-07 08:39:26
5664984,235746,2,140500.0,2020-09-16 14:20:03
5364385,5331,3,140750.0,2020-09-03 07:32:18
70541,21810,2,416000.0,2019-03-28 20:37:16
2983132,74440,5,287000.0,2020-04-12 13:12:29
2884556,25852,1,380000.0,2020-04-01 15:51:30
6476304,1163162,1,840000.0,2020-10-16 08:34:14
3582276,1016,9,1020500.0,2020-06-09 00:15:43
2170234,197199,12,3872000.0,2020-01-29 10:04:56
5064635,118356,61,2184400.0,2020-08-20 12:49:09
5143779,39288,14,978000.0,2020-08-24 10:09:52
3500430,234285,10,1216000.0,2020-06-03 08:45:10
3393079,232271,23,1267200.0,2020-05-22 14:46:37
2451609,225715,3,40200.0,2020-02-20 22:05:48
6862152,1602431,42,1158500.0,2020-10-30 12:53:09
1208560,47179,33,5024400.0,2019-10-26 05:52:15
6920363,43719,7,1606500.0,2020-11-02 08:00:06
7301194,74511,1,107500.0,2020-11-16 10:08:10
52779,7375,3,83500.0,2019-03-19 15:40:39
881125,101922,18,8540200.0,2019-09-08 19:56:00
234761,40315,10,1640800.0,2019-05-17 21:16:46
4036575,67457,17,398900.0,2020-07-04 13:07:03
2959383,103300,11,775500.0,2020-04-09 17:28:42
1420917,147756,2,50000.0,2019-11-18 22:12:24
2436683,9636,3,49200.0,2020-02-20 11:14:56
4923853,85345,5,739000.0,2020-08-14 08:20:10
4757984,11858,4,1134500.0,2020-08-06 16:51:08
4650342,119575,3,336000.0,2020-08-01 20:59:03
3270277,140820,8,2119000.0,2020-05-12 14:12:51
2932932,4081,20,1651000.0,2020-04-07 07:39:44
2112341,78985,1,21550.0,2020-01-23 11:37:17
2770945,221590,3,54300.0,2020-03-20 17:58:45
2079072,183011,6,456000.0,2020-01-20 11:01:04
562257,153228,2,301500.0,2019-07-26 18:33:21
2789256,34452,92,5911750.0,2020-03-22 20:16:38
6839941,88542,19,1059100.0,2020-10-29 15:54:32
1533451,82889,3,344191.0,2019-11-29 14:25:57
4290329,238874,5,470300.0,2020-07-16 14:01:14
3272089,28612,16,4556000.0,2020-05-12 16:48:02
5174968,30393,3,377000.0,2020-08-25 13:37:15
2826482,215921,1,1135000.0,2020-03-26 13:40:59
4317403,7015,46,4333985.0,2020-07-17 16:15:57
2382888,217529,3,64050.0,2020-02-16 22:41:29
4381028,1096601,6,435025.0,2020-07-20 21:28:37
7160089,240716,7,1682000.0,2020-11-11 00:53:59
4508965,118863,7,769750.0,2020-07-26 12:24:24
2705825,151523,20,1882000.0,2020-03-14 11:25:14
5669721,1110057,4,63950.0,2020-09-16 17:04:19
4559015,54972,4,66550.0,2020-07-28 14:49:00
5253001,71602,1,97000.0,2020-08-28 21:15:48
4470165,43324,11,2753400.0,2020-07-24 13:48:04
1449689,5596,8,425700.0,2019-11-21 13:35:15
5438091,48739,18,1203800.0,2020-09-06 15:56:28
6336498,44257,18,2727400.0,2020-10-11 06:26:10
5086444,110863,7,478000.0,2020-08-21 12:23:30
4590753,206798,8,1512500.0,2020-07-29 19:24:00
1525583,86006,5,506000.0,2019-11-28 19:57:12
4675707,110646,10,6991500.0,2020-08-03 11:05:57
3983975,2311,6,102300.0,2020-07-02 07:21:14
2494388,206004,20,2374200.0,2020-02-24 11:28:23
4323845,70277,20,6758000.0,2020-07-18 05:27:33
6281409,42141,1,213500.0,2020-10-09 01:41:41
3877061,233091,7,1889500.0,2020-06-26 10:49:03
1652369,30411,7,632500.0,2019-12-11 07:31:21
3860145,729398,5,1192000.0,2020-06-25 12:20:30
5180591,83378,4,1062500.0,2020-08-25 17:16:09
1496776,137490,1,428000.0,2019-11-26 10:58:20
3709652,21272,18,3345500.0,2020-06-17 08:46:15
